32.200, 26.991, 27.000, 190.417, 186.000, 5.399, 3.621
32.400, 26.992, 27.000, 190.576, 186.000, 5.218, 3.629
32.600, 26.996, 27.000, 190.716, 186.000, 5.029, 3.635
32.800, 27.001, 27.000, 190.837, 186.000, 4.836, 3.638
33.000, 27.004, 27.000, 190.941, 186.000, 4.644, 3.637
33.200, 27.006, 27.000, 191.027, 186.000, 4.459, 3.634
33.400, 27.004, 27.000, 191.096, 186.000, 4.282, 3.631
33.600, 27.001, 27.000, 191.149, 186.000, 4.112, 3.630
33.800, 26.999, 27.000, 191.186, 186.000, 3.947, 3.631
34.000, 26.997, 27.000, 191.208, 186.000, 3.783, 3.633
34.200, 26.998, 27.000, 191.213, 186.000, 3.618, 3.636
34.400, 27.001, 27.000, 191.203, 186.000, 3.453, 3.637
34.600, 27.004, 27.000, 191.178, 186.000, 3.288, 3.636
34.800, 27.006, 27.000, 191.137, 186.000, 3.129, 3.632
35.000, 27.007, 27.000, 191.083, 186.000, 2.978, 3.627
35.200, 27.006, 27.000, 191.015, 186.000, 2.836, 3.622
35.400, 27.004, 27.000, 190.934, 186.000, 2.704, 3.619
35.600, 27.003, 27.000, 190.842, 186.000, 2.579, 3.616
35.800, 27.002, 27.000, 190.738, 186.000, 2.459, 3.615
36.000, 27.002, 27.000, 190.623, 186.000, 2.342, 3.614
36.200, 27.004, 27.000, 190.498, 186.000, 2.228, 3.611
36.400, 27.006, 27.000, 190.362, 186.000, 2.118, 3.608
36.600, 27.008, 27.000, 190.217, 186.000, 2.016, 3.602
36.800, 27.008, 27.000, 190.063, 186.000, 1.923, 3.596
37.000, 27.007, 27.000, 189.902, 186.000, 1.840, 3.590
37.200, 27.006, 27.000, 189.733, 186.000, 1.766, 3.585
37.400, 27.005, 27.000, 189.559, 186.000, 1.700, 3.581
37.600, 27.004, 27.000, 189.378, 186.000, 1.640, 3.577
37.800, 27.004, 27.000, 189.193, 186.000, 1.585, 3.574
38.000, 27.005, 27.000, 189.004, 186.000, 1.535, 3.569
38.200, 27.007, 27.000, 188.810, 186.000, 1.490, 3.564
38.400, 27.007, 27.000, 188.613, 186.000, 1.453, 3.558
38.600, 27.008, 27.000, 188.413, 186.000, 1.424, 3.552
38.800, 27.007, 27.000, 188.212, 186.000, 1.404, 3.546
39.000, 27.006, 27.000, 188.010, 186.000, 1.392, 3.540
39.200, 27.005, 27.000, 187.807, 186.000, 1.387, 3.536
39.400, 27.004, 27.000, 187.605, 186.000, 1.388, 3.532
39.600, 27.004, 27.000, 187.403, 186.000, 1.394, 3.527
39.800, 27.005, 27.000, 187.203, 186.000, 1.404, 3.523
40.000, 27.006, 27.000, 187.004, 186.000, 1.419, 3.518
40.200, 27.006, 27.000, 186.807, 186.000, 1.440, 3.513
40.400, 27.006, 27.000, 186.614, 186.000, 1.467, 3.507
40.600, 27.006, 27.000, 186.423, 186.000, 1.501, 3.502
40.800, 27.005, 27.000, 186.237, 186.000, 1.541, 3.497
41.000, 27.004, 27.000, 186.055, 186.000, 1.585, 3.493
41.200, 27.003, 27.000, 185.877, 186.000, 1.634, 3.490
41.400, 27.003, 27.000, 185.705, 186.000, 1.686, 3.486
41.600, 27.004, 27.000, 185.539, 186.000, 1.741, 3.483
41.800, 27.004, 27.000, 185.377, 186.000, 1.799, 3.479
42.000, 27.004, 27.000, 185.222, 186.000, 1.861, 3.475
42.200, 27.004, 27.000, 185.074, 186.000, 1.926, 3.471
42.400, 27.003, 27.000, 184.931, 186.000, 1.995, 3.468
42.600, 27.003, 27.000, 184.796, 186.000, 2.068, 3.465
42.800, 27.002, 27.000, 184.669, 186.000, 2.142, 3.462
43.000, 27.002, 27.000, 184.548, 186.000, 2.219, 3.460
43.200, 27.002, 27.000, 184.435, 186.000, 2.297, 3.458
43.400, 27.002, 27.000, 184.330, 186.000, 2.375, 3.456
43.600, 27.002, 27.000, 184.232, 186.000, 2.454, 3.454
43.800, 27.002, 27.000, 184.142, 186.000, 2.535, 3.452
44.000, 27.002, 27.000, 184.059, 186.000, 2.616, 3.450
44.200, 27.001, 27.000, 183.985, 186.000, 2.698, 3.448
44.400, 27.001, 27.000, 183.918, 186.000, 2.781, 3.447
44.600, 27.000, 27.000, 183.860, 186.000, 2.864, 3.446
44.800, 27.000, 27.000, 183.809, 186.000, 2.947, 3.445
45.000, 27.000, 27.000, 183.766, 186.000, 3.028, 3.445
45.200, 27.000, 27.000, 183.731, 186.000, 3.109, 3.445
45.400, 27.000, 27.000, 183.703, 186.000, 3.188, 3.444
45.600, 27.000, 27.000, 183.683, 186.000, 3.266, 3.444
45.800, 27.000, 27.000, 183.670, 186.000, 3.342, 3.444
46.000, 26.999, 27.000, 183.664, 186.000, 3.418, 3.444
46.200, 26.999, 27.000, 183.665, 186.000, 3.492, 3.444
46.400, 26.999, 27.000, 183.673, 186.000, 3.564, 3.445
46.600, 26.998, 27.000, 183.688, 186.000, 3.635, 3.446
46.800, 26.998, 27.000, 183.709, 186.000, 3.702, 3.447
47.000, 26.998, 27.000, 183.736, 186.000, 3.767, 3.448
47.200, 26.998, 27.000, 183.769, 186.000, 3.829, 3.449
47.400, 26.998, 27.000, 183.808, 186.000, 3.889, 3.451
47.600, 26.998, 27.000, 183.852, 186.000, 3.946, 3.452
47.800, 26.998, 27.000, 183.901, 186.000, 4.000, 3.453
48.000, 26.998, 27.000, 183.955, 186.000, 4.052, 3.455
48.200, 26.998, 27.000, 184.014, 186.000, 4.101, 3.457
48.400, 26.997, 27.000, 184.077, 186.000, 4.147, 3.458
48.600, 26.997, 27.000, 184.144, 186.000, 4.189, 3.461
48.800, 26.997, 27.000, 184.214, 186.000, 4.228, 3.463
49.000, 26.997, 27.000, 184.288, 186.000, 4.264, 3.465
49.200, 26.997, 27.000, 184.365, 186.000, 4.297, 3.467
49.400, 26.997, 27.000, 184.445, 186.000, 4.326, 3.469
49.600, 26.997, 27.000, 184.527, 186.000, 4.353, 3.471
49.800, 26.997, 27.000, 184.611, 186.000, 4.377, 3.473
50.000, 26.997, 27.000, 184.697, 186.000, 4.397, 3.475
50.200, 26.997, 27.000, 184.785, 186.000, 4.414, 3.478
50.400, 26.997, 27.000, 184.874, 186.000, 4.428, 3.480
50.600, 26.997, 27.000, 184.963, 186.000, 4.439, 3.482
50.800, 26.997, 27.000, 185.054, 186.000, 4.446, 3.485
51.000, 26.997, 27.000, 185.144, 186.000, 4.451, 3.487
51.200, 26.998, 27.000, 185.235, 186.000, 4.453, 3.489
51.400, 26.998, 27.000, 185.326, 186.000, 4.452, 3.491
51.600, 26.998, 27.000, 185.416, 186.000, 4.448, 3.494
51.800, 26.998, 27.000, 185.506, 186.000, 4.442, 3.496
52.000, 26.998, 27.000, 185.594, 186.000, 4.433, 3.498
52.200, 26.998, 27.000, 185.682, 186.000, 4.422, 3.500
52.400, 26.998, 27.000, 185.768, 186.000, 4.408, 3.502
52.600, 26.998, 27.000, 185.852, 186.000, 4.392, 3.504
52.800, 26.998, 27.000, 185.935, 186.000, 4.373, 3.506
53.000, 26.998, 27.000, 186.016, 186.000, 4.353, 3.508
53.200, 26.998, 27.000, 186.094, 186.000, 4.331, 3.510
53.400, 26.998, 27.000, 186.170, 186.000, 4.307, 3.512
53.600, 26.998, 27.000, 186.244, 186.000, 4.281, 3.513
53.800, 26.998, 27.000, 186.315, 186.000, 4.253, 3.515
54.000, 26.998, 27.000, 186.383, 186.000, 4.225, 3.517
54.200, 26.999, 27.000, 186.448, 186.000, 4.194, 3.518
54.400, 26.999, 27.000, 186.510, 186.000, 4.163, 3.520
54.600, 26.999, 27.000, 186.569, 186.000, 4.130, 3.521
54.800, 26.999, 27.000, 186.625, 186.000, 4.097, 3.522
55.000, 26.999, 27.000, 186.677, 186.000, 4.062, 3.523
55.200, 26.999, 27.000, 186.726, 186.000, 4.027, 3.524
55.400, 26.999, 27.000, 186.772, 186.000, 3.992, 3.525
55.600, 26.999, 27.000, 186.814, 186.000, 3.956, 3.526
55.800, 26.999, 27.000, 186.852, 186.000, 3.919, 3.527
56.000, 27.000, 27.000, 186.888, 186.000, 3.882, 3.527
56.200, 27.000, 27.000, 186.919, 186.000, 3.845, 3.528
56.400, 27.000, 27.000, 186.947, 186.000, 3.808, 3.529
56.600, 27.000, 27.000, 186.972, 186.000, 3.771, 3.529
56.800, 27.000, 27.000, 186.993, 186.000, 3.735, 3.529
57.000, 27.000, 27.000, 187.010, 186.000, 3.698, 3.529
57.200, 27.000, 27.000, 187.024, 186.000, 3.663, 3.530
57.400, 27.000, 27.000, 187.035, 186.000, 3.627, 3.530
57.600, 27.000, 27.000, 187.043, 186.000, 3.592, 3.530
57.800, 27.000, 27.000, 187.047, 186.000, 3.558, 3.530
58.000, 27.000, 27.000, 187.048, 186.000, 3.524, 3.530
58.200, 27.001, 27.000, 187.046, 186.000, 3.492, 3.529
58.400, 27.001, 27.000, 187.041, 186.000, 3.460, 3.529
58.600, 27.001, 27.000, 187.033, 186.000, 3.429, 3.529
58.800, 27.001, 27.000, 187.022, 186.000, 3.400, 3.528
59.000, 27.001, 27.000, 187.008, 186.000, 3.371, 3.528
59.200, 27.001, 27.000, 186.992, 186.000, 3.343, 3.527
59.400, 27.001, 27.000, 186.974, 186.000, 3.317, 3.527
59.600, 27.001, 27.000, 186.953, 186.000, 3.292, 3.526
59.800, 27.001, 27.000, 186.929, 186.000, 3.268, 3.525
60.000, 27.001, 27.000, 186.904, 186.000, 3.246, 3.524
60.200, 27.001, 27.000, 186.877, 186.000, 3.225, 3.524
60.400, 27.001, 27.000, 186.848, 186.000, 3.205, 3.523
60.600, 27.001, 27.000, 186.817, 186.000, 3.187, 3.522
60.800, 27.001, 27.000, 186.785, 186.000, 3.170, 3.521
61.000, 27.001, 27.000, 186.751, 186.000, 3.154, 3.520
61.200, 27.001, 27.000, 186.716, 186.000, 3.140, 3.519
61.400, 27.001, 27.000, 186.679, 186.000, 3.128, 3.518
61.600, 27.001, 27.000, 186.642, 186.000, 3.117, 3.517
61.800, 27.001, 27.000, 186.604, 186.000, 3.107, 3.516
62.000, 27.001, 27.000, 186.565, 186.000, 3.098, 3.515
62.200, 27.001, 27.000, 186.525, 186.000, 3.092, 3.514
62.400, 27.001, 27.000, 186.485, 186.000, 3.086, 3.513
62.600, 27.001, 27.000, 186.445, 186.000, 3.082, 3.512
62.800, 27.001, 27.000, 186.404, 186.000, 3.079, 3.511
63.000, 27.001, 27.000, 186.363, 186.000, 3.078, 3.510
63.200, 27.001, 27.000, 186.323, 186.000, 3.077, 3.509
63.400, 27.001, 27.000, 186.282, 186.000, 3.078, 3.508
63.600, 27.001, 27.000, 186.242, 186.000, 3.081, 3.507
63.800, 27.001, 27.000, 186.202, 186.000, 3.084, 3.506
64.000, 27.001, 27.000, 186.162, 186.000, 3.089, 3.505
64.200, 27.001, 27.000, 186.123, 186.000, 3.094, 3.504
64.400, 27.001, 27.000, 186.085, 186.000, 3.101, 3.503
64.600, 27.001, 27.000, 186.048, 186.000, 3.109, 3.502
64.800, 27.001, 27.000, 186.011, 186.000, 3.117, 3.501
65.000, 27.001, 27.000, 185.975, 186.000, 3.127, 3.501
65.200, 27.001, 27.000, 185.941, 186.000, 3.137, 3.500
65.400, 27.001, 27.000, 185.907, 186.000, 3.149, 3.499
65.600, 27.001, 27.000, 185.875, 186.000, 3.161, 3.498
65.800, 27.001, 27.000, 185.843, 186.000, 3.173, 3.497
66.000, 27.001, 27.000, 185.814, 186.000, 3.186, 3.497
66.200, 27.001, 27.000, 185.785, 186.000, 3.200, 3.496
